결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PBR,부채율,매출증가,영익률,지배ROE,매출이익,company,inudstry,year,quarter
13년03월(1Q),37500.0,250833.0,32020.0,5329.0,4129.0,-12503.0,64390.0,0.58,1042.87,-11.37,8.59,6.66,26.61,KB금융,은행,13,1Q
12년12월(4Q),37900.0,247631.0,34400.0,2737.0,1150.0,52975.0,63591.0,0.6,1053.94,-5.97,4.55,1.8,29.11,KB금융,은행,12,4Q
12년09월(3Q),39700.0,246080.0,35675.0,6018.0,4631.0,-11345.0,63176.0,0.63,1083.42,-0.73,9.5,7.7,27.35,KB금융,은행,12,3Q
12년06월(2Q),36900.0,239935.0,35899.0,7473.0,5534.0,8111.0,61611.0,0.6,1105.46,4.24,12.19,9.38,28.77,KB금융,은행,12,2Q
12년03월(1Q),41350.0,234166.0,36127.0,8094.0,6086.0,26705.0,60133.0,0.69,1116.43,10.81,11.69,10.49,25.88,KB금융,은행,12,1Q
11년12월(4Q),36300.0,230998.0,36585.0,4351.0,2275.0,7264.0,59319.0,0.61,1101.75,10.2,4.21,3.84,18.0,KB금융,은행,11,4Q
11년09월(3Q),40350.0,235423.0,35936.0,7875.0,5907.0,-14123.0,58926.0,0.68,1088.85,12.68,14.08,10.73,32.39,KB금융,은행,11,3Q
11년06월(2Q),50500.0,211914.0,34438.0,11652.0,8309.0,-6904.0,58013.0,0.87,1182.52,6.76,21.41,16.25,32.21,KB금융,은행,11,2Q
11년03월(1Q),57500.0,209970.0,32603.0,10106.0,7795.0,-26308.0,56484.0,1.02,1168.73,-1.71,19.72,15.82,32.82,KB금융,은행,11,1Q
09년12월(4Q),59700.0,178516.0,97.0,201.0,178.0,-202.0,46206.0,1.29,4.55,654.78,31.88,0.4,-5.94,KB금융,은행,9,4Q
09년09월(3Q),60500.0,174348.0,46.0,1737.0,1737.0,-164.0,45127.0,1.34,4.66,654.78,81.01,4.15,-4.65,KB금융,은행,9,3Q
09년06월(2Q),42800.0,160378.0,16.0,1097.0,1099.0,-192.0,43967.0,0.95,6.5,654.78,69.51,2.75,-7.87,KB금융,은행,9,2Q
09년03월(1Q),32950.0,159061.0,35.0,2384.0,2383.0,833.0,43606.0,0.74,5.59,654.78,91.18,6.01,-3.81,KB금융,은행,9,1Q
08년12월(4Q),33700.0,158286.0,13.0,439.0,439.0,-92.0,43394.0,0.76,4.67,654.78,66.13,1.19,-2.66,KB금융,은행,8,4Q
19년09월(3Q),4325.0,23702.0,4623.0,329.0,250.0,-2358.0,12157.0,0.36,1426.56,-8.45,3.53,4.31,43.56,미래에셋생명,생보,19,3Q
19년06월(2Q),4400.0,22678.0,4669.0,369.0,373.0,3357.0,11640.0,0.38,1487.37,-10.04,4.21,6.78,45.25,미래에셋생명,생보,19,2Q
19년03월(1Q),5140.0,21386.0,4787.0,386.0,279.0,-1223.0,10988.0,0.47,1555.09,-13.21,4.34,5.31,45.26,미래에셋생명,생보,19,1Q
18년12월(4Q),4610.0,20650.0,4922.0,661.0,556.0,-3264.0,10616.0,0.43,1577.53,-13.92,7.63,11.05,49.66,미래에셋생명,생보,18,4Q
18년09월(3Q),5140.0,19580.0,5050.0,155.0,85.0,-19.0,10077.0,0.51,1702.52,-15.05,1.69,1.75,44.3,미래에셋생명,생보,18,3Q
18년06월(2Q),5550.0,19188.0,5190.0,258.0,138.0,1964.0,9879.0,0.56,1748.67,-10.16,2.44,2.85,38.55,미래에셋생명,생보,18,2Q
18년03월(1Q),5030.0,19651.0,5515.0,350.0,287.0,-2008.0,9969.0,0.5,1698.06,2.06,3.69,5.72,46.15,미래에셋생명,생보,18,1Q
17년12월(4Q),5250.0,20516.0,5718.0,236.0,68.0,3911.0,12398.0,0.42,1631.37,2.55,2.58,1.32,36.97,미래에셋생명,생보,17,4Q
17년09월(3Q),4995.0,20694.0,5945.0,100.0,119.0,1987.0,12505.0,0.4,1582.75,5.94,0.97,2.3,37.9,미래에셋생명,생보,17,3Q
17년06월(2Q),5260.0,20634.0,5777.0,333.0,2017.0,5041.0,12468.0,0.42,1570.59,1.39,3.0,41.26,30.68,미래에셋생명,생보,17,2Q
17년03월(1Q),5900.0,18482.0,5404.0,-28.0,7.0,-1044.0,11175.0,0.53,1438.23,-9.67,-0.22,0.15,23.07,미래에셋생명,생보,17,1Q
16년12월(4Q),5150.0,18802.0,5576.0,523.0,264.0,2868.0,11367.0,0.45,1423.48,-13.22,5.82,5.26,34.9,미래에셋생명,생보,16,4Q
16년09월(3Q),4305.0,21359.0,5611.0,-9.0,14.0,2255.0,12905.0,0.33,1235.19,-20.23,-0.07,0.25,25.37,미래에셋생명,생보,16,3Q
16년06월(2Q),3940.0,21460.0,5698.0,468.0,365.0,5097.0,12965.0,0.3,1207.82,-11.19,4.85,7.09,30.72,미래에셋생명,생보,16,2Q
16년03월(1Q),4895.0,19677.0,5983.0,186.0,137.0,3283.0,11410.0,0.43,1294.4,-6.28,1.64,2.87,24.68,미래에셋생명,생보,16,1Q
15년12월(4Q),5050.0,18573.0,6425.0,802.0,615.0,23466.0,10771.0,0.47,1365.57,0.77,8.32,13.35,31.26,미래에셋생명,생보,15,4Q
15년09월(3Q),5980.0,18253.0,7035.0,224.0,168.0,5159.0,10560.0,0.57,1355.67,14.51,1.84,4.0,24.26,미래에셋생명,생보,15,3Q
15년06월(2Q),8950.0,15399.0,6416.0,-161.0,148.0,-5075.0,11546.0,0.63,1589.13,4.64,-1.51,3.67,27.46,미래에셋생명,생보,15,2Q
15년03월(1Q),11200.0,16932.0,6384.0,363.0,292.0,-3580.0,12695.0,0.71,1422.15,0.14,3.55,7.33,29.02,미래에셋생명,생보,15,1Q
14년12월(4Q),8580.0,14981.0,6376.0,357.0,301.0,6655.0,11232.0,0.62,1547.51,2.32,3.74,8.35,29.41,미래에셋생명,생보,14,4Q
14년09월(3Q),8330.0,13818.0,6143.0,132.0,129.0,2632.0,10361.0,0.65,1584.49,-5.67,1.35,3.95,24.74,미래에셋생명,생보,14,3Q
19년09월(3Q),5140.0,12096.0,18351.0,-570.0,-2325.0,1123.0,4934.0,1.04,807.57,-6.79,-3.11,-70.16,6.96,아시아나항공,항공,19,3Q
19년06월(2Q),5490.0,14555.0,17454.0,-1241.0,-2024.0,1512.0,5947.0,0.92,659.51,0.02,-7.11,-68.29,3.27,아시아나항공,항공,19,2Q
19년03월(1Q),3510.0,10842.0,17232.0,72.0,-892.0,3136.0,4548.0,0.77,894.99,0.21,0.42,-38.52,10.69,아시아나항공,항공,19,1Q
18년12월(4Q),4135.0,10932.0,17501.0,-1583.0,-2022.0,1505.0,4576.0,0.9,649.29,-13.12,-9.04,-72.02,1.4,아시아나항공,항공,18,4Q
18년09월(3Q),4365.0,12033.0,19687.0,971.0,496.0,1923.0,5662.0,0.77,560.64,20.72,4.93,16.74,14.29,아시아나항공,항공,18,3Q
18년06월(2Q),4140.0,11739.0,17450.0,239.0,-468.0,1318.0,5453.0,0.76,597.95,16.97,1.37,-17.82,11.07,아시아나항공,항공,18,2Q
18년03월(1Q),4765.0,12139.0,17196.0,656.0,35.0,2425.0,5652.0,0.84,598.94,18.01,3.81,-1.97,13.44,아시아나항공,항공,18,1Q
17년12월(4Q),4535.0,12999.0,20144.0,580.0,2242.0,2487.0,5583.0,0.81,565.91,37.51,2.88,80.28,12.06,아시아나항공,항공,17,4Q
17년09월(3Q),4225.0,9951.0,16308.0,1185.0,170.0,1363.0,4645.0,0.91,749.04,4.84,7.27,6.69,16.92,아시아나항공,항공,17,3Q
17년06월(2Q),6130.0,9916.0,14919.0,428.0,-748.0,1841.0,4658.0,1.32,738.73,8.54,2.87,-30.57,13.09,아시아나항공,항공,17,2Q
17년03월(1Q),4515.0,11127.0,14571.0,263.0,961.0,1554.0,4942.0,0.91,639.38,6.46,1.81,42.2,11.67,아시아나항공,항공,17,1Q
16년12월(4Q),4220.0,10419.0,14649.0,402.0,-1179.0,1548.0,4346.0,0.97,689.86,5.37,2.75,-50.45,13.46,아시아나항공,항공,16,4Q
16년09월(3Q),4830.0,11450.0,15554.0,1516.0,1526.0,1696.0,5116.0,0.94,572.17,9.39,9.75,65.4,19.28,아시아나항공,항공,16,3Q
16년06월(2Q),4370.0,9954.0,13745.0,288.0,-267.0,2922.0,4355.0,1.0,683.54,4.07,2.09,-12.4,13.09,아시아나항공,항공,16,2Q
16년03월(1Q),4810.0,8996.0,13687.0,358.0,444.0,422.0,4498.0,1.07,961.22,-2.78,2.62,20.71,12.94,아시아나항공,항공,16,1Q
15년12월(4Q),4630.0,8516.0,13903.0,-93.0,-513.0,1683.0,4252.0,1.09,991.23,-6.5,-0.67,-21.96,9.22,아시아나항공,항공,15,4Q
15년09월(3Q),5280.0,9561.0,14219.0,455.0,-622.0,541.0,4772.0,1.11,856.54,-6.71,3.2,-26.14,13.25,아시아나항공,항공,15,3Q
15년06월(2Q),6340.0,10063.0,13207.0,-671.0,-854.0,957.0,5031.0,1.26,802.89,-6.35,-5.08,-33.83,5.42,아시아나항공,항공,15,2Q
15년03월(1Q),8980.0,11987.0,14079.0,770.0,596.0,1244.0,5567.0,1.61,595.75,-0.49,5.47,23.02,15.7,아시아나항공,항공,15,1Q
14년12월(4Q),7130.0,11191.0,14869.0,315.0,1081.0,628.0,5156.0,1.38,633.75,5.41,2.12,44.96,9.68,아시아나항공,항공,14,4Q
14년09월(3Q),4580.0,9621.0,15243.0,657.0,135.0,993.0,4676.0,0.98,732.6,0.33,4.31,5.9,14.19,아시아나항공,항공,14,3Q
14년06월(2Q),4645.0,8869.0,14103.0,30.0,-118.0,1811.0,4527.0,1.03,739.86,2.71,0.21,-5.36,10.44,아시아나항공,항공,14,2Q
14년03월(1Q),5040.0,8839.0,14148.0,-21.0,-466.0,301.0,4512.0,1.12,694.55,-0.42,-0.15,-21.13,10.04,아시아나항공,항공,14,1Q
13년12월(4Q),4935.0,9033.0,14105.0,-236.0,-691.0,124.0,4613.0,1.07,676.26,-4.37,-1.68,-30.1,8.38,아시아나항공,항공,13,4Q
13년09월(3Q),5120.0,9448.0,15192.0,634.0,828.0,1631.0,4827.0,1.06,619.43,-3.02,4.18,36.9,13.64,아시아나항공,항공,13,3Q
13년06월(2Q),5250.0,8516.0,13731.0,-299.0,-801.0,6855.0,4350.0,1.21,706.53,-4.08,-2.18,-35.87,8.36,아시아나항공,항공,13,2Q
13년03월(1Q),5760.0,9479.0,14207.0,-211.0,-482.0,-1220.0,4845.0,1.19,557.54,0.41,-1.49,-19.95,8.7,아시아나항공,항공,13,1Q
12년12월(4Q),6190.0,10049.0,14750.0,-155.0,216.0,450.0,5128.0,1.21,505.67,2.43,-1.05,8.69,9.32,아시아나항공,항공,12,4Q
12년09월(3Q),6940.0,9828.0,15665.0,1089.0,802.0,1431.0,5016.0,1.38,531.06,5.21,6.95,34.59,16.5,아시아나항공,항공,12,3Q
12년06월(2Q),7430.0,8720.0,14315.0,389.0,-374.0,1819.0,4449.0,1.67,582.15,4.33,2.72,-16.9,13.33,아시아나항공,항공,12,2Q
12년03월(1Q),7030.0,9215.0,14149.0,471.0,-19.0,-244.0,4705.0,1.49,552.51,8.14,3.33,-1.0,13.57,아시아나항공,항공,12,1Q
11년12월(4Q),6450.0,8613.0,14400.0,501.0,-664.0,-110.0,4685.0,1.38,567.31,8.63,3.48,-30.44,14.57,아시아나항공,항공,11,4Q
11년09월(3Q),7750.0,8965.0,14889.0,1803.0,-347.0,3972.0,4889.0,1.59,573.01,2.85,12.11,-15.16,21.66,아시아나항공,항공,11,3Q
11년06월(2Q),9870.0,9576.0,13721.0,577.0,230.0,1430.0,5328.0,1.85,544.58,6.56,4.2,9.59,14.94,아시아나항공,항공,11,2Q
11년03월(1Q),9940.0,9444.0,13084.0,702.0,483.0,1118.0,5262.0,1.89,558.73,6.88,5.36,20.74,18.9,아시아나항공,항공,11,1Q
09년12월(4Q),3645.0,7318.0,10898.0,420.0,-519.0,25.0,4178.0,0.87,694.62,2.77,3.85,-26.99,17.88,아시아나항공,항공,9,4Q
09년09월(3Q),3930.0,8065.0,10262.0,-290.0,7.0,-923.0,4604.0,0.85,598.23,-11.46,-2.82,0.36,11.42,아시아나항공,항공,9,3Q
09년06월(2Q),3710.0,7996.0,8483.0,-1295.0,471.0,-200.0,4565.0,0.81,606.05,-17.85,-15.27,24.59,1.14,아시아나항공,항공,9,2Q
09년03월(1Q),3570.0,7331.0,9229.0,-1201.0,-2623.0,-935.0,4185.0,0.85,744.85,-4.98,-13.01,-138.1,3.94,아시아나항공,항공,9,1Q
08년12월(4Q),3460.0,7861.0,10604.0,-931.0,-1634.0,-773.0,4488.0,0.77,662.02,10.45,-8.77,-72.95,6.84,아시아나항공,항공,8,4Q
08년09월(3Q),4380.0,10063.0,11590.0,237.0,-479.0,788.0,5745.0,0.76,498.32,19.86,2.05,-18.57,14.24,아시아나항공,항공,8,3Q
08년06월(2Q),5500.0,10562.0,10326.0,-179.0,-192.0,707.0,6030.0,0.91,459.38,19.91,-1.74,-7.2,10.92,아시아나항공,항공,8,2Q
08년03월(1Q),6710.0,10772.0,9713.0,346.0,33.0,304.0,6149.0,1.09,435.04,12.66,3.56,1.22,17.93,아시아나항공,항공,8,1Q
07년12월(4Q),8550.0,11041.0,9601.0,274.0,192.0,1080.0,6303.0,1.36,273.82,7.91,2.85,6.99,17.52,아시아나항공,항공,7,4Q
07년09월(3Q),8490.0,10934.0,9670.0,801.0,369.0,1031.0,6242.0,1.36,272.64,4.84,8.28,13.75,23.03,아시아나항공,항공,7,3Q
07년06월(2Q),8340.0,10558.0,8612.0,206.0,380.0,875.0,6027.0,1.38,275.76,2.12,2.39,14.68,17.98,아시아나항공,항공,7,2Q
07년03월(1Q),6440.0,10162.0,8621.0,436.0,121.0,816.0,5801.0,1.11,276.2,8.29,5.06,4.77,20.46,아시아나항공,항공,7,1Q
06년12월(4Q),6850.0,10162.0,8897.0,424.0,341.0,1293.0,5801.0,1.18,277.58,5.67,4.76,13.69,20.76,아시아나항공,항공,6,4Q
06년09월(3Q),6910.0,9783.0,9224.0,457.0,436.0,807.0,5585.0,1.24,294.89,23.62,4.96,17.95,21.11,아시아나항공,항공,6,3Q
06년06월(2Q),6700.0,9641.0,8433.0,222.0,160.0,1103.0,5504.0,1.22,296.48,11.62,2.63,6.71,18.49,아시아나항공,항공,6,2Q
06년03월(1Q),7580.0,9386.0,7961.0,166.0,370.0,394.0,5358.0,1.41,297.09,9.14,2.09,16.02,17.53,아시아나항공,항공,6,1Q
05년12월(4Q),6760.0,9073.0,8420.0,459.0,600.0,499.0,5179.0,1.31,292.74,3.0,5.45,27.34,21.22,아시아나항공,항공,5,4Q
05년09월(3Q),4660.0,8492.0,7462.0,-83.0,-521.0,-504.0,4848.0,0.96,340.56,-7.64,-1.11,-23.81,16.09,아시아나항공,항공,5,3Q
05년06월(2Q),4420.0,9025.0,7555.0,26.0,-86.0,750.0,5152.0,0.86,304.74,7.55,0.35,-3.82,17.79,아시아나항공,항공,5,2Q
05년03월(1Q),4300.0,9090.0,7294.0,174.0,320.0,660.0,5189.0,0.83,305.25,7.13,2.38,14.34,19.73,아시아나항공,항공,5,1Q
04년12월(4Q),3680.0,8775.0,8174.0,348.0,1001.0,583.0,5009.0,0.73,327.97,15.93,4.26,48.34,22.08,아시아나항공,항공,4,4Q
04년09월(3Q),2415.0,7790.0,8079.0,700.0,606.0,1157.0,4447.0,0.54,399.24,22.21,8.66,32.67,25.18,아시아나항공,항공,4,3Q
04년06월(2Q),2360.0,7048.0,7024.0,249.0,293.0,137.0,4146.0,0.57,450.86,32.23,3.55,16.98,20.84,아시아나항공,항공,4,2Q
04년03월(1Q),2670.0,6775.0,6809.0,282.0,781.0,859.0,3986.0,0.67,456.42,11.86,4.14,49.38,20.84,아시아나항공,항공,4,1Q
03년12월(4Q),2625.0,5869.0,7051.0,501.0,-290.0,377.0,3535.0,0.74,555.84,3.61,7.11,-19.24,24.82,아시아나항공,항공,3,4Q
03년09월(3Q),2140.0,6176.0,6611.0,425.0,419.0,1191.0,3717.0,0.58,516.83,-5.92,6.43,28.55,23.56,아시아나항공,항공,3,3Q
03년06월(2Q),2580.0,5556.0,5312.0,-539.0,347.0,-15.0,3353.0,0.77,591.18,-14.29,-10.15,25.54,8.97,아시아나항공,항공,3,2Q
03년03월(1Q),2020.0,5305.0,6087.0,-54.0,-858.0,575.0,3205.0,0.63,542.62,6.67,-0.88,-60.57,17.5,아시아나항공,항공,3,1Q
02년12월(4Q),2060.0,6028.0,6806.0,413.0,948.0,38.75,3630.0,0.57,546.39,20.66,6.06,60.88,22.91,아시아나항공,항공,2,4Q
02년09월(3Q),2110.0,6432.0,7027.0,798.0,368.0,38.75,3868.0,0.55,464.5,16.26,11.36,23.72,28.67,아시아나항공,항공,2,3Q
02년06월(2Q),2970.0,5991.0,6198.0,514.0,197.0,38.75,3608.0,0.82,497.59,15.77,8.29,13.29,25.42,아시아나항공,항공,2,2Q
02년03월(1Q),4130.0,5860.0,5707.0,249.0,237.0,38.75,3531.0,1.17,524.48,10.95,4.37,18.19,21.63,아시아나항공,항공,2,1Q
01년12월(4Q),2950.0,4569.0,5640.0,389.0,-2086.0,38.75,2772.0,1.06,823.76,1.91,6.91,-151.23,23.63,아시아나항공,항공,1,4Q
01년09월(3Q),1320.0,6464.0,6044.0,36.0,-348.0,38.75,3886.0,0.34,488.46,6.86,0.6,-20.72,18.65,아시아나항공,항공,1,3Q
01년06월(2Q),2090.0,6983.0,5354.0,163.0,-538.0,38.75,4192.0,0.5,435.4,6.29,3.04,-29.69,21.66,아시아나항공,항공,1,2Q
01년03월(1Q),1990.0,7512.0,5143.0,102.0,-1025.0,38.75,4503.0,0.44,435.19,8.41,1.97,-51.11,20.76,아시아나항공,항공,1,1Q
00년12월(4Q),2070.0,8535.0,5534.0,27.0,-2308.0,38.75,5105.0,0.41,360.72,8.41,0.48,-94.42,14.85,아시아나항공,항공,0,4Q
00년09월(3Q),2490.0,11024.0,5656.0,629.0,139.0,38.75,6557.0,0.38,246.71,8.41,11.11,5.03,34.93,아시아나항공,항공,0,3Q
00년06월(2Q),2380.0,11034.0,5037.0,584.0,85.0,38.75,6491.0,0.37,245.68,8.41,11.6,3.11,28.43,아시아나항공,항공,0,2Q
00년03월(1Q),3160.0,10804.0,4744.0,462.0,525.0,38.75,6355.0,0.5,247.95,8.41,9.74,19.73,30.81,아시아나항공,항공,0,1Q
19년09월(3Q),4570.0,29803.0,6822.0,634.0,548.0,1243.0,5548.0,0.82,51.91,-11.58,9.3,7.6,11.86,팬오션,해운,19,3Q
19년06월(2Q),4640.0,28178.0,6323.0,505.0,369.0,758.0,5245.0,0.88,54.83,-6.86,7.99,5.39,10.75,팬오션,해운,19,2Q
19년03월(1Q),4110.0,27357.0,5348.0,450.0,281.0,943.0,5091.0,0.81,55.08,-5.43,8.41,4.61,11.79,팬오션,해운,19,1Q
18년12월(4Q),4445.0,26604.0,6525.0,524.0,320.0,621.0,4946.0,0.9,54.84,9.3,8.03,5.18,11.49,팬오션,해운,18,4Q
18년09월(3Q),5240.0,26139.0,7715.0,575.0,429.0,1180.0,4853.0,1.08,58.62,32.14,7.45,6.76,9.58,팬오션,해운,18,3Q
18년06월(2Q),4885.0,25943.0,6788.0,501.0,373.0,465.0,4815.0,1.01,58.25,7.32,7.38,6.16,10.11,팬오션,해운,18,2Q
18년03월(1Q),5200.0,24317.0,5655.0,440.0,364.0,414.0,4512.0,1.15,61.6,8.15,7.78,6.07,10.72,팬오션,해운,18,1Q
17년12월(4Q),5270.0,24098.0,5970.0,531.0,475.0,996.0,4469.0,1.18,61.61,16.46,8.9,7.89,12.5,팬오션,해운,17,4Q
17년09월(3Q),5390.0,25221.0,5838.0,522.0,419.0,755.0,4676.0,1.15,66.24,25.33,8.94,6.87,11.8,팬오션,해운,17,3Q
17년06월(2Q),5280.0,24645.0,6325.0,488.0,200.0,393.0,4568.0,1.16,69.36,42.78,7.72,3.35,10.28,팬오션,해운,17,2Q
17년03월(1Q),5500.0,23954.0,5229.0,409.0,319.0,472.0,4439.0,1.24,70.6,15.55,7.82,5.25,10.63,팬오션,해운,17,1Q
16년12월(4Q),3985.0,25659.0,5126.0,501.0,-297.0,191.0,4754.0,0.84,68.78,0.11,9.78,-4.74,12.2,팬오션,해운,16,4Q
16년09월(3Q),3855.0,23480.0,4658.0,368.0,275.0,662.0,4366.0,0.88,66.11,-5.27,7.9,4.6,10.8,팬오션,해운,16,3Q
16년06월(2Q),3495.0,24711.0,4430.0,412.0,238.0,653.0,4601.0,0.76,69.94,6.55,9.3,3.93,12.65,팬오션,해운,16,2Q
16년03월(1Q),3735.0,24198.0,4525.0,398.0,756.0,1003.0,4512.0,0.83,73.22,13.21,8.79,12.59,12.08,팬오션,해운,16,1Q
15년12월(4Q),3690.0,24314.0,5121.0,557.0,510.0,703.0,4588.0,0.8,77.44,12.21,10.87,8.58,14.34,팬오션,해운,15,4Q
15년09월(3Q),4635.0,23478.0,4917.0,611.0,519.0,19.0,4487.0,1.03,99.22,26.17,12.42,9.24,15.08,팬오션,해운,15,3Q
15년06월(2Q),3000.0,21531.0,4158.0,512.0,-1695.0,1063.0,4119.0,1.09,109.73,7.45,12.32,-37.65,16.24,팬오션,해운,15,2Q
15년03월(1Q),3290.0,14500.0,3997.0,614.0,1121.0,1269.0,7969.0,0.62,202.73,-3.1,15.37,31.25,18.14,팬오션,해운,15,1Q
14년12월(4Q),2605.0,14226.0,4564.0,583.0,2173.0,1386.0,8301.0,0.47,220.4,40.71,12.77,78.7,16.74,팬오션,해운,14,4Q
14년09월(3Q),4330.0,7871.0,3897.0,420.0,1937.0,1243.0,6027.0,1.08,455.39,52.34,10.77,117.01,13.87,팬오션,해운,14,3Q
14년06월(2Q),2940.0,5421.0,3869.0,662.0,3389.0,692.0,4524.0,0.97,696.28,-59.74,17.12,334.5,18.74,팬오션,해운,14,2Q
14년03월(1Q),4690.0,2795.0,4125.0,495.0,362.0,552.0,2818.0,2.5,1592.86,-63.83,11.99,57.6,14.86,팬오션,해운,14,1Q
13년12월(4Q),762.0,2409.0,3243.0,-377.0,-13699.0,571.0,2415.0,4.74,1925.67,-76.73,-11.63,-739.43,-1.42,팬오션,해운,13,4Q
13년09월(3Q),2290.0,12578.0,2558.0,-906.0,-4490.0,-244.0,172848.0,0.2,397.03,-81.0,-35.39,-117.97,-27.21,팬오션,해운,13,3Q
13년06월(2Q),1400.0,18048.0,9612.0,-108.0,-193.0,1420.0,247061.0,0.09,309.9,-33.5,-1.13,-4.42,2.72,팬오션,해운,13,2Q
13년03월(1Q),4410.0,17742.0,11407.0,-830.0,-715.0,-370.0,242961.0,0.27,310.55,-7.43,-7.28,-16.29,-4.85,팬오션,해운,13,1Q
12년12월(4Q),4715.0,17789.0,13937.0,78.0,-1532.0,631.0,243648.0,0.29,301.93,-7.83,0.56,-32.44,2.72,팬오션,해운,12,4Q
12년09월(3Q),3715.0,20309.0,13465.0,-660.0,-1007.0,-55.0,277861.0,0.2,264.75,-0.03,-4.9,-19.13,-2.81,팬오션,해운,12,3Q
12년06월(2Q),4500.0,21971.0,14454.0,-250.0,-918.0,-238.0,300418.0,0.22,244.68,-4.93,-1.73,-16.63,0.47,팬오션,해운,12,2Q
12년03월(1Q),7890.0,22639.0,12323.0,-1285.0,-1182.0,-1092.0,309610.0,0.38,221.99,-9.57,-10.43,-20.25,-7.51,팬오션,해운,12,1Q
11년12월(4Q),6080.0,24288.0,15122.0,-164.0,480.0,-670.0,331984.0,0.28,188.88,-10.77,-1.08,7.94,0.93,팬오션,해운,11,4Q
11년09월(3Q),7650.0,24267.0,13469.0,-472.0,-392.0,-755.0,331656.0,0.35,186.01,-18.8,-3.51,-6.78,-1.25,팬오션,해운,11,3Q
11년06월(2Q),7480.0,22560.0,15203.0,-56.0,243.0,33.0,308648.0,0.36,168.3,-14.83,-0.37,4.25,1.58,팬오션,해운,11,2Q
11년03월(1Q),9900.0,22938.0,13627.0,-541.0,-552.0,-394.0,313811.0,0.47,171.59,2.41,-3.97,-9.39,-1.74,팬오션,해운,11,1Q
09년12월(4Q),11300.0,24368.0,12382.0,17.0,373.0,278.0,333489.0,0.51,116.26,-52.07,0.14,6.24,2.97,팬오션,해운,9,4Q
09년09월(3Q),10850.0,24267.0,12504.0,-280.0,96.0,-277.0,331778.0,0.49,113.78,-54.58,-2.24,1.41,-0.21,팬오션,해운,9,3Q
09년06월(2Q),11800.0,26022.0,10350.0,-900.0,-394.0,-203.0,355609.0,0.5,96.0,-62.03,-8.69,-5.83,-6.25,팬오션,해운,9,2Q
09년03월(1Q),9260.0,28476.0,10945.0,-307.0,-986.0,-1251.0,388800.0,0.36,83.48,-49.11,-2.8,-14.16,-0.63,팬오션,해운,9,1Q
08년12월(4Q),9400.0,27540.0,25835.0,403.0,-530.0,1258.0,376477.0,0.38,70.85,-49.11,1.56,-14.16,3.13,팬오션,해운,8,4Q
07년09월(3Q),2465.0,16577.0,11892.0,1096.0,1261.0,1127.0,225133.0,1.64,65.28,-49.11,9.21,39.29,11.09,팬오션,해운,7,3Q
19년09월(3Q),2400.0,6680.0,1609.0,49.0,101.0,160.0,5062.0,0.47,259.87,0.23,3.05,6.06,56.51,웅진씽크빅,사교육,19,3Q
19년06월(2Q),2900.0,6558.0,1618.0,61.0,120.0,186.0,4972.0,0.58,280.0,2.36,3.76,7.4,57.64,웅진씽크빅,사교육,19,2Q
19년03월(1Q),2905.0,6445.0,1595.0,41.0,165.0,166.0,4888.0,0.59,283.93,0.03,2.56,13.65,56.38,웅진씽크빅,사교육,19,1Q
18년12월(4Q),2695.0,3190.0,1649.0,103.0,25.0,337.0,8204.0,0.33,104.79,2.66,6.25,3.15,57.96,웅진씽크빅,사교육,18,4Q
18년09월(3Q),4730.0,3185.0,1606.0,117.0,92.0,15.0,8192.0,0.47,71.58,3.99,7.26,11.72,58.28,웅진씽크빅,사교육,18,3Q
18년06월(2Q),6110.0,3095.0,1580.0,65.0,63.0,-38.0,7970.0,0.62,74.68,2.71,4.11,8.19,57.01,웅진씽크빅,사교육,18,2Q
18년03월(1Q),6980.0,3031.0,1595.0,55.0,44.0,69.0,7810.0,0.72,80.14,2.59,3.47,5.81,54.73,웅진씽크빅,사교육,18,1Q
17년12월(4Q),7090.0,3030.0,1606.0,100.0,45.0,152.0,7810.0,0.73,76.24,1.42,6.21,6.13,55.96,웅진씽크빅,사교육,17,4Q
17년09월(3Q),6940.0,2985.0,1544.0,108.0,93.0,248.0,7698.0,0.73,74.58,1.68,7.0,12.62,56.61,웅진씽크빅,사교육,17,3Q
17년06월(2Q),8300.0,2931.0,1539.0,63.0,54.0,137.0,7463.0,0.9,74.97,-0.87,4.08,7.5,55.91,웅진씽크빅,사교육,17,2Q
17년03월(1Q),9020.0,2874.0,1555.0,72.0,57.0,63.0,7319.0,0.99,79.06,-1.98,4.6,8.12,54.99,웅진씽크빅,사교육,17,1Q
16년12월(4Q),9310.0,2811.0,1583.0,114.0,48.0,162.0,7163.0,1.05,80.96,-9.8,7.23,6.62,55.09,웅진씽크빅,사교육,16,4Q
16년09월(3Q),11100.0,2781.0,1519.0,69.0,48.0,250.0,7092.0,1.26,81.15,-2.32,4.56,6.97,53.2,웅진씽크빅,사교육,16,3Q
16년06월(2Q),11700.0,2729.0,1552.0,94.0,67.0,142.0,6965.0,1.36,84.83,-1.31,6.06,10.37,53.33,웅진씽크빅,사교육,16,2Q
16년03월(1Q),14100.0,2663.0,1586.0,99.0,74.0,102.0,6797.0,1.67,86.95,-2.23,6.27,10.96,52.51,웅진씽크빅,사교육,16,1Q
